DOLocationID,month,time,day_of_the_week,num_pickups
237,6,14,3,3420
100,6,23,5,933
143,6,14,2,870
142,6,6,0,516
161,6,18,1,2457
236,6,10,1,2745
262,6,22,2,1198
246,6,15,4,1062
233,6,20,6,905
143,6,15,4,1212
246,6,11,1,1000
100,6,23,4,1090
211,6,22,6,303
263,7,18,5,1032
162,7,16,2,1523
246,7,18,4,1188
107,7,22,6,1248
75,7,18,3,687
231,7,8,0,1662
164,7,15,2,1389
50,7,13,3,625
43,7,15,6,1013
246,7,14,6,1151
141,7,9,5,770
142,7,15,6,1892
162,7,11,5,1397
79,7,0,0,776
237,7,10,4,1992
116,7,20,6,199
238,7,21,6,1112
164,7,17,6,1643
151,7,9,3,265
158,7,14,6,695
186,7,21,2,1706
164,7,22,1,1429
262,7,22,5,657
48,7,13,5,1995
107,7,7,1,1033
263,7,4,1,67
233,7,9,1,1571
116,7,23,2,289
186,7,14,6,2133
239,7,11,0,1486
140,7,17,4,859
137,7,7,1,1078
186,7,8,6,1503
148,7,20,6,794
230,7,6,2,2005
186,7,18,1,2104
230,7,22,5,1528
164,7,20,5,1352
142,7,21,5,1173
12,7,11,3,120
114,7,11,1,550
237,7,10,1,3245
143,7,17,4,900
140,7,0,5,494
263,7,11,3,740
262,7,7,0,289
162,7,14,3,1956
170,7,13,6,1757
90,7,21,2,996
137,7,8,3,845
161,7,16,5,1727
24,7,22,4,205
230,7,13,2,2333
234,7,3,4,162
230,7,23,0,1213
74,7,19,5,350
234,7,20,1,1901
48,7,18,4,2143
236,7,19,6,1672
233,7,6,4,387
143,7,18,0,1353
246,7,16,1,1048
234,7,22,3,1124
50,7,22,2,782
233,7,8,3,1345
144,7,16,1,540
236,7,20,1,2712
170,7,17,3,2069
140,7,9,1,1695
262,7,8,1,468
68,7,8,2,1025
262,7,13,5,497
162,7,17,3,1651
141,7,15,4,1327
236,7,21,0,2447
164,7,17,3,1294
232,7,9,6,159
239,7,12,6,1703
237,7,19,1,2987
164,7,12,5,1050
211,7,22,4,365
163,7,2,5,370
211,7,16,2,456
79,7,17,2,1307
211,7,3,5,152
90,7,15,5,783
238,7,19,1,2015
233,7,15,1,1283
233,7,10,4,888
41,7,9,5,236
158,7,14,2,443
68,7,22,1,1678
144,7,1,2,197
100,7,3,4,92
234,7,11,5,1331
263,7,14,5,955
239,7,17,1,2263
142,7,11,5,1360
236,7,0,2,524
162,7,15,6,1601
236,7,12,4,2290
229,7,1,6,785
116,7,3,2,67
239,7,18,5,1348
161,7,11,4,2525
114,7,18,2,807
186,7,12,4,1568
238,7,8,0,799
163,7,14,3,1763
148,7,2,3,198
148,7,22,5,1074
148,7,22,1,1014
237,7,13,6,1928
231,7,15,1,966
230,7,2,6,746
74,7,19,6,396
13,7,23,0,342
161,7,17,4,1857
114,7,17,4,662
238,7,11,1,1182
186,7,13,3,1513
238,7,22,3,1349
42,7,21,0,339
231,7,10,2,839
164,7,19,5,1502
230,7,15,0,2440
107,7,16,0,1198
249,7,21,3,1395
151,7,14,1,618
237,7,18,6,1819
137,7,22,4,1085
137,7,23,0,648
143,7,20,1,1192
113,7,19,0,1344
87,7,23,2,623
148,7,23,5,1391
90,7,22,0,1041
107,7,18,6,1775
141,7,19,0,2406
186,7,10,1,1588
90,7,22,2,1007
164,7,23,5,1163
231,7,14,3,860
186,7,9,0,1427
237,7,10,3,2408
234,7,8,0,2519
209,7,18,1,189
162,7,12,3,2166
236,7,19,3,2198
231,7,6,0,978
75,7,14,6,596
239,7,16,5,1192
163,7,9,3,1922
140,7,13,1,1616
249,7,13,3,614
249,7,13,1,879
239,7,16,6,1719
162,7,11,6,1495
141,7,6,1,718
233,7,13,5,685
234,7,7,2,1197
161,7,6,0,4408
234,7,13,6,1568
158,7,12,1,648
140,7,11,3,982
100,7,17,3,982
166,7,6,2,176
137,7,2,2,214
158,7,17,0,813
233,7,21,0,1141
142,7,15,3,1619
137,7,19,0,1053
48,7,0,6,2422
90,7,22,1,1180
236,7,12,4,2290
143,7,21,3,1014
48,7,19,5,2581
142,7,16,5,1405
45,7,21,2,164
140,7,20,6,894
87,7,23,3,657
75,7,14,2,612
238,7,18,1,1989
236,7,20,1,2712
137,7,2,5,827
161,7,9,1,4976
230,7,10,0,1996
246,7,18,1,1511
127,7,20,1,60
113,7,12,6,845
48,7,12,1,1625
107,7,21,1,2037
107,7,1,3,358
233,7,16,5,676
143,7,20,3,952
114,7,0,2,368
143,7,13,3,638
79,7,21,0,1973
246,7,14,3,871
186,7,16,0,2308
262,7,16,2,660
239,7,10,4,1116
113,7,21,1,1172
234,7,20,1,1901
100,7,11,6,949
163,7,10,5,1063
100,7,16,4,980
166,7,19,2,383
107,7,0,1,542
90,7,23,6,645
238,7,19,0,2066
163,7,18,2,1268
239,7,13,3,1340
186,7,13,4,1691
211,7,15,3,478
13,7,0,6,395
100,7,10,6,839
236,7,7,4,979
234,7,19,4,1558
163,7,8,1,2769
143,7,6,1,418
230,7,11,6,1810
211,7,19,4,558
41,7,19,0,578
230,7,6,1,2771
229,7,10,5,593
161,7,13,1,4032
170,7,8,4,2268
162,7,17,6,1572
143,7,12,1,828
142,7,1,0,200
142,7,20,1,2065
233,7,23,4,837
163,7,22,0,1174
142,7,20,4,1275
140,7,6,1,1301
163,7,0,2,405
151,7,10,3,253
230,7,14,5,1603
230,7,9,4,1777
151,7,17,1,839
170,7,20,4,1841
140,7,22,4,767
151,7,22,3,640
161,7,8,3,4838
144,7,11,5,763
114,7,19,1,1162
137,7,19,5,888
100,7,12,4,1020
170,7,15,4,2012
262,7,21,2,1067
161,7,5,4,850
236,7,19,2,2349
231,7,7,1,1462
211,7,14,3,539
262,7,7,1,280
13,7,16,1,490
236,7,17,5,1473
238,7,11,0,1041
24,7,18,0,310
79,7,19,1,2541
164,7,10,1,1699
113,7,16,2,701
151,7,0,4,289
230,7,20,6,1811
162,7,7,4,3301
236,7,9,1,2585
164,7,20,4,1254
261,7,14,4,341
234,7,22,1,1426
90,7,13,2,792
79,7,15,5,1125
234,7,1,6,868
13,7,18,6,622
211,7,21,3,466
234,7,20,3,1547
152,7,14,1,93
237,7,10,1,3245
236,7,1,2,277
161,7,12,0,3326
45,7,8,2,188
186,7,12,1,1835
90,7,17,5,805
211,7,13,6,784
107,7,13,3,1070
151,7,22,5,486
113,7,22,0,854
48,7,12,6,1891
162,7,13,3,1935
162,7,1,4,445
90,7,15,1,939
244,7,20,5,146
158,7,0,2,402
143,7,19,5,619
164,7,12,5,1050
186,7,1,2,325
100,7,13,1,1513
143,7,0,2,294
229,7,15,0,1191
237,7,13,4,2239
162,7,10,1,3031
233,7,13,4,826
100,7,22,1,886
114,7,19,4,991
68,7,23,6,920
100,7,18,0,1282
239,7,15,2,1466
142,7,11,2,1418
113,7,19,4,958
100,7,12,0,1343
211,7,10,0,489
233,7,14,5,705
48,7,11,2,1253
249,7,21,1,1613
107,7,16,5,1024
79,7,14,0,892
239,7,16,6,1719
90,7,11,1,983
107,7,22,3,1573
163,7,18,2,1268
161,7,7,3,5131
141,7,21,1,2362
114,7,19,5,985
162,7,13,6,1435
246,7,23,2,759
43,7,12,0,1155
113,7,21,1,1172
164,7,18,5,1524
224,7,21,2,347
68,7,8,5,560
163,7,10,4,1431
262,7,18,6,874
229,7,9,1,1099
107,7,21,0,1718
107,7,16,5,1024
237,7,10,2,2302
143,7,13,6,725
237,7,4,3,76
48,7,9,3,1000
100,7,23,1,652
107,7,20,1,1998
229,7,17,1,1535
43,7,8,6,372
161,7,16,1,2830
162,7,18,6,1543
43,7,15,0,969
230,7,16,3,1798
249,7,3,6,606
170,7,22,2,2204
229,7,10,2,799
238,7,10,0,870
142,7,14,3,1589
236,7,21,2,2249
161,7,8,1,6602
116,7,18,6,191
90,7,22,2,1007
170,7,15,5,1736
231,7,2,5,673
142,7,14,1,2104
75,7,17,0,748
230,7,20,3,1328
246,7,6,6,261
234,7,1,6,868
249,7,21,3,1395
164,7,13,4,1345
233,7,14,0,1044
68,7,6,3,649
238,7,22,5,989
163,7,18,6,1451
170,7,22,2,2204
48,7,18,6,2516
236,7,14,4,2334
114,7,8,1,483
239,7,14,6,1596
224,7,3,0,25
237,7,13,0,3194
163,7,21,6,1185
239,7,22,1,1766
140,7,14,2,1063
75,7,17,1,805
162,7,8,3,4106
211,7,18,1,748
48,7,23,0,1592
87,7,18,1,503
229,7,2,5,585
137,7,11,2,594
4,7,0,2,211
113,7,8,2,500
100,7,8,5,564
48,7,22,2,2144
144,7,15,0,610
237,7,13,0,3194
68,7,21,3,1499
263,7,8,0,690
164,7,19,0,1730
158,7,17,5,712
141,7,19,1,2428
249,7,22,0,1163
75,7,22,0,708
163,7,16,2,1385
186,7,9,3,1274
79,7,15,5,1125
246,7,22,6,659
116,7,15,1,162
162,7,11,0,2518
239,7,11,4,1259
164,7,18,4,1411
239,7,12,3,1457
233,7,21,2,1173
13,7,22,0,544
50,7,16,5,656
230,7,20,1,1792
234,7,16,3,1244
186,7,13,2,1369
164,7,18,5,1524
13,7,12,6,764
237,7,16,0,2898
238,7,11,2,793
164,7,10,1,1699
243,7,0,3,144
68,7,8,4,1067
164,7,18,3,1352
236,7,22,0,1813
246,7,17,0,1353
236,7,0,2,524
249,7,13,6,1058
158,7,1,2,250
114,7,14,5,635
79,7,3,5,1165
141,7,8,3,962
163,7,14,2,1642
164,7,11,3,1298
164,7,9,1,1885
234,7,12,4,1473
162,7,10,1,3031
90,7,17,3,865
239,7,22,6,1094
231,7,10,4,807
140,7,10,4,1050
170,7,11,6,1558
243,7,0,0,131
142,7,18,5,1882
262,7,2,0,63
137,7,5,0,290
263,7,23,2,1063
230,7,11,3,1532
144,7,19,0,839
41,7,20,2,407
163,7,19,4,1146
236,7,8,6,623
262,7,10,3,441
48,7,23,1,2018
148,7,18,6,880
162,7,6,4,1660
233,7,19,3,1058
170,7,13,6,1757
162,7,21,4,1224
142,7,12,0,1846
234,7,15,1,2120
237,7,19,4,1746
148,7,20,2,827
13,7,7,0,1016
141,7,14,0,1664
42,7,20,4,287
50,7,2,5,452
68,7,11,1,1428
239,7,9,6,1189
239,7,17,3,1670
43,7,15,6,1013
170,7,12,5,1697
113,7,20,4,781
161,7,14,1,3850
162,7,11,3,2232
231,7,9,2,1054
262,7,11,0,598
236,7,18,1,3601
170,7,1,2,468
107,7,16,4,1015
50,7,10,1,908
137,7,17,2,747
229,7,3,6,461
231,7,0,3,533
43,7,10,0,1193
24,7,15,0,177
144,7,14,6,740
231,7,9,2,1054
230,7,13,1,2423
48,7,10,2,994
186,7,6,6,601
164,7,8,6,356
74,7,0,5,451
236,7,13,6,1812
186,7,16,1,2429
164,7,2,2,199
234,7,13,1,2457
163,7,7,3,1722
162,7,22,3,1404
114,7,11,6,642
236,7,1,5,503
144,7,13,2,475
50,7,11,3,638
161,7,15,5,1865
79,7,19,3,2177
50,7,21,0,850
163,7,22,1,1269
230,7,12,2,1999
141,7,17,3,1555
236,7,21,0,2447
237,7,12,6,1833
170,7,1,5,1391
90,7,22,0,1041
161,7,14,2,2690
161,7,22,2,1065
237,7,13,5,1773
13,7,13,0,735
186,7,0,5,1318
237,7,13,3,2694
162,7,8,3,4106
186,7,9,0,1427
137,7,23,4,911
170,7,14,5,1485
161,7,1,5,390
48,7,6,3,582
162,7,13,4,1763
263,7,22,3,1461
48,7,21,1,2468
244,7,15,3,105
141,7,22,0,1532
12,7,10,1,132
186,7,5,4,414
142,7,19,6,1607
230,7,12,0,2055
229,7,21,1,1869
161,7,16,6,1954
164,7,6,0,731
263,7,15,4,1079
161,7,8,2,4305
164,7,12,0,1680
236,7,10,3,2108
239,7,18,6,1851
230,7,14,5,1603
79,7,23,3,1898
263,7,17,5,938
79,7,18,0,2207
41,7,16,3,303
162,7,8,1,5320
41,7,9,6,370
161,7,20,3,1295
263,7,13,3,838
50,7,11,2,595
237,7,19,1,2987
231,7,23,2,853
229,7,14,2,910
114,7,10,6,494
48,7,19,1,2344
45,7,11,2,142
162,7,12,5,1438
238,7,14,0,1342
249,7,21,5,1120
238,7,19,3,1489
141,7,9,5,770
170,7,12,0,2589
45,7,18,3,168
148,7,21,1,1068
170,7,19,3,2108
229,7,19,3,1455
113,7,7,6,129
13,7,14,4,591
141,7,19,6,1569
161,7,4,5,142
170,7,23,2,1518
237,7,18,0,3545
87,7,17,2,396
236,7,11,6,1692
88,7,5,1,55
43,7,15,5,816
239,7,10,5,1130
142,7,14,1,2104
151,7,21,2,691
246,7,18,3,1365
237,7,15,0,3049
161,7,9,0,4565
148,7,16,6,714
170,7,19,5,1613
166,7,14,6,392
239,7,16,3,1385
224,7,18,2,255
262,7,20,3,906
236,7,17,1,3315
237,7,14,5,1808
236,7,11,3,2233
211,7,10,6,470
186,7,7,5,1109
107,7,2,4,344
48,7,9,6,915
163,7,21,3,1089
114,7,23,1,653
249,7,0,5,1191
48,7,14,2,1329
142,7,13,3,1471
74,7,1,1,194
161,7,8,0,5963
238,7,15,5,939
13,7,10,0,770
151,7,10,2,231
75,7,6,1,700
50,7,0,1,285
48,7,20,3,1879
170,7,21,3,2241
140,7,8,3,1275
237,7,22,3,1185
137,7,8,2,702
162,7,17,0,2258
107,7,23,2,1278
237,7,17,3,2263
262,7,11,2,505
237,7,19,4,1746
48,7,23,5,1987
48,7,23,6,1538
4,7,16,3,193
48,7,17,5,2231
100,7,8,3,1147
90,7,20,1,1237
158,7,18,6,810
4,7,17,4,347
48,7,13,5,1995
262,7,17,3,879
163,7,11,2,1627
249,7,19,4,1505
158,7,5,4,43
141,7,16,6,1525
170,7,12,5,1697
186,7,7,3,1212
163,7,11,3,1646
162,7,11,1,2990
236,7,13,6,1812
137,7,17,0,889
249,7,12,3,579
263,7,13,0,976
163,7,3,6,338
237,7,19,5,1487
170,7,22,5,1833
166,7,14,3,450
234,7,22,4,1184
246,7,0,4,468
162,7,9,1,4100
100,7,21,3,829
161,7,7,0,6600
234,7,10,0,2019
238,7,1,5,481
236,7,21,2,2249
158,7,13,2,524
90,7,4,0,128
148,7,20,6,794
163,7,2,4,175
137,7,10,1,783
125,7,12,4,286
100,7,0,2,363
237,7,22,2,1366
237,7,8,2,1706
48,7,2,5,1252
239,7,21,1,2078
231,7,7,0,1342
87,7,8,1,890
162,7,23,2,958
162,7,11,0,2518
50,7,18,6,956
246,7,11,0,1445
79,7,13,6,1450
249,7,16,6,1113
43,7,8,0,723
232,7,16,1,259
163,7,0,6,1056
236,7,13,0,3138
263,7,22,1,1677
68,7,18,2,1423
114,7,13,5,721
236,7,20,0,2699
236,7,15,2,2301
141,7,13,2,1218
162,7,15,5,1338
236,7,16,3,2216
127,7,0,6,115
142,7,14,4,1534
140,7,17,6,896
13,7,16,4,375
238,7,2,6,453
229,7,20,2,1550
43,7,14,5,1167
50,7,8,4,509
50,7,16,2,698
170,7,22,0,1928
186,7,5,2,381
164,7,21,0,1506
236,7,16,1,2923
142,7,18,2,2190
237,7,22,2,1366
249,7,20,5,1271
166,7,8,1,837
234,7,16,1,1920
162,7,17,6,1572
4,7,8,5,75
162,7,16,3,1645
148,7,8,1,178
162,7,12,2,2126
233,7,11,4,800
230,7,16,6,2032
162,7,1,6,888
107,7,0,6,1585
100,7,8,6,458
107,7,11,6,1170
161,7,9,0,4565
234,7,18,6,1822
237,7,14,1,3521
170,7,2,6,1323
236,7,8,1,2463
161,7,9,0,4565
233,7,18,3,941
163,7,15,1,2138
68,7,9,1,1503
229,7,13,4,866
90,7,16,6,975
233,7,2,5,651
186,7,19,0,2028
100,7,1,2,164
237,7,16,2,2093
234,7,20,1,1901
237,7,22,0,1288
236,7,16,4,1907
163,7,14,5,1301
143,7,13,3,638
237,7,17,0,3062
231,7,16,6,877
87,7,11,1,484
239,7,19,2,1892
237,7,13,1,3764
233,7,10,1,1351
233,7,17,0,1252
158,7,0,3,353
141,7,18,5,1315
142,7,21,0,1650
107,7,12,5,966
230,7,15,6,2095
186,7,13,4,1691
236,7,21,1,2840
186,7,10,6,1967
233,7,7,1,1214
236,7,10,6,1699
140,7,12,3,1160
158,7,14,2,443
239,7,18,6,1851
186,7,13,3,1513
142,7,21,2,1534
170,7,13,4,1933
262,7,20,3,906
239,7,15,2,1466
238,7,16,5,941
164,7,12,0,1680
246,7,14,3,871
170,7,22,1,2501
43,7,15,5,816
236,7,7,3,1121
237,7,11,4,2268
162,7,0,5,909
161,7,12,5,1749
141,7,14,5,1093
48,7,22,2,2144
249,7,17,3,923
45,7,21,4,167
68,7,16,1,1370
186,7,14,3,1800
163,7,21,6,1185
236,7,17,4,1983
137,7,13,4,660
162,7,5,6,179
142,7,14,6,1975
141,7,11,0,1340
209,7,18,1,189
233,7,12,0,1075
4,7,22,0,373
229,7,5,0,146
186,7,20,1,2210
237,7,12,2,2627
170,7,9,6,943
79,7,21,0,1973
170,7,14,6,1690
50,7,19,2,642
75,7,13,6,552
137,7,9,1,1028
164,7,12,1,1840
13,7,12,5,667
236,7,20,2,1997
231,7,22,3,1047
237,7,20,2,1684
79,7,23,2,1664
163,7,14,1,2405
233,7,19,4,944
158,7,10,1,483
263,7,22,6,979
148,7,18,4,931
79,7,21,4,2145
43,7,20,4,389
100,7,16,2,947
42,7,19,3,252
161,7,7,1,7002
236,7,17,2,2377
161,7,13,5,1837
140,7,10,1,1615
233,7,2,5,651
237,7,6,4,753
140,7,7,5,408
162,7,17,3,1651
239,7,18,6,1851
107,7,17,3,1249
68,7,22,4,1412
163,7,8,0,2672
170,7,13,6,1757
234,7,20,6,1374
4,7,12,5,202
230,7,17,1,2758
230,7,12,3,1780
114,7,0,5,1019
43,7,6,4,257
232,7,16,1,259
161,7,13,4,2417
79,7,19,3,2177
239,7,16,3,1385
237,7,11,4,2268
186,7,18,6,2068
162,7,18,0,2197
237,7,17,4,2019
161,7,12,1,3855
163,7,16,2,1385
161,7,12,6,1954
79,7,13,6,1450
161,7,7,0,6600
50,7,1,4,282
48,7,19,5,2581
79,7,20,0,1973
236,7,23,2,1263
230,7,12,1,2200
230,7,8,0,2595
164,7,2,6,843
239,7,18,4,1760
161,7,11,1,3903
236,7,9,0,2316
261,7,10,4,272
141,7,19,2,1830
100,7,18,0,1282
186,7,19,5,1475
113,7,13,0,918
249,7,15,4,693
141,7,19,6,1569
237,7,19,6,1465
246,7,10,3,1001
79,7,2,6,2163
211,7,18,5,623
230,7,16,3,1798
114,7,13,1,651
162,7,14,1,2875
162,7,20,2,1368
186,7,1,3,311
107,7,22,4,1402
148,7,20,5,1016
114,7,1,2,257
74,7,18,1,663
144,7,22,2,568
144,7,11,6,812
162,7,17,0,2258
87,7,3,5,487
142,7,6,1,617
229,7,8,4,786
239,7,12,0,1657
48,7,12,0,1491
144,7,12,5,842
230,7,8,2,1736
209,7,21,0,219
224,7,23,3,332
141,7,12,5,1101
50,7,10,0,806
233,7,17,1,1110
137,7,15,5,741
107,7,21,0,1718
41,7,7,1,180
186,7,22,0,1516
234,7,22,5,1202
161,7,14,5,1834
170,7,0,5,1425
234,7,11,5,1331
230,7,19,3,1961
148,7,18,4,931
114,7,13,2,503
68,7,19,2,1483
141,7,15,6,1527
246,7,2,1,96
238,7,12,3,921
161,7,6,0,4408
163,7,13,1,2314
137,7,12,2,679
144,7,20,4,614
236,7,8,1,2463
244,7,1,6,319
75,7,11,2,559
151,7,14,6,481
107,7,23,0,1017
113,7,11,2,691
143,7,17,1,1216
234,7,9,1,3037
45,7,14,3,152
164,7,13,1,2113
163,7,0,6,1056
161,7,5,0,1278
107,7,15,1,1284
170,7,14,3,2107
90,7,20,0,1125
4,7,21,4,410
142,7,18,4,2186
151,7,16,1,640
152,7,17,1,112
170,7,18,4,2104
237,7,21,1,2136
163,7,7,3,1722
234,7,21,0,1493
50,7,13,0,792
125,7,11,3,391
114,7,9,4,362
236,7,21,4,1262
43,7,22,0,482
249,7,9,1,635
161,7,15,4,2104
229,7,16,5,889
224,7,21,4,335
43,7,14,4,1037
50,7,18,3,811
162,7,9,3,3088
236,7,2,0,88
42,7,20,5,279
162,7,18,2,1541
48,7,23,6,1538
74,7,0,2,271
239,7,16,6,1719
137,7,1,5,847
231,7,21,0,1131
148,7,21,0,819
186,7,8,0,1357
170,7,6,3,934
43,7,15,3,848
140,7,2,6,370
246,7,14,1,1177
43,7,20,1,632
90,7,23,4,982
186,7,17,1,2274
140,7,18,1,1413
186,7,13,6,1907
170,7,16,4,1995
142,7,10,2,1253
113,7,20,6,869
161,7,13,3,2926
231,7,8,2,1124
261,7,12,6,345
137,7,21,1,1199
249,7,0,6,1398
113,7,17,4,765
234,7,13,6,1568
13,7,20,0,593
230,7,8,1,2761
161,7,17,0,2862
230,7,1,5,693
116,7,14,3,94
238,7,19,2,1507
230,7,7,4,2319
4,7,1,0,110
75,7,4,5,259
137,7,20,1,1116
246,7,10,6,1625
100,7,7,3,870
48,7,23,5,1987
79,7,22,2,1955
74,7,23,2,477
261,7,9,0,459
170,7,10,4,1695
100,7,12,3,1005
144,7,12,0,660
163,7,17,5,1328
162,7,17,3,1651
48,7,11,4,1093
234,7,12,2,1654
162,7,20,6,1345
237,7,17,5,1741
231,7,6,1,978
161,7,20,5,1220
162,7,16,0,2128
170,7,9,5,1120
246,7,16,0,994
238,7,12,4,1008
24,7,3,2,34
246,7,15,0,1140
90,7,21,2,996
237,7,17,5,1741
41,7,15,1,412
230,8,15,1,1993
90,8,23,4,1155
151,8,21,2,844
236,8,8,1,1559
163,8,14,5,1305
230,8,13,0,1512
164,8,7,1,1114
239,8,6,5,133
13,8,16,1,343
151,8,12,2,482
113,8,20,4,995
141,8,0,2,623
249,8,15,4,930
100,8,16,3,1375
137,8,11,4,687
42,8,14,3,219
237,8,8,2,2530
211,8,10,2,684
158,8,15,0,448
239,8,17,0,1600
163,8,13,1,1835
186,8,16,3,2481
186,8,13,2,1907
162,8,20,2,1853
230,8,20,6,1559
68,8,12,3,1425
163,8,8,2,2920
262,8,15,5,518
263,8,21,6,809
45,8,10,6,183
233,8,21,0,839
234,8,20,5,1303
249,8,14,2,860
170,8,3,0,80
186,8,18,5,1482
186,8,22,3,2049
42,8,8,0,101
141,8,15,4,1752
249,8,1,4,722
48,8,22,3,2648
144,8,22,0,378
48,8,0,6,1626
236,8,14,3,3179
232,8,6,2,79
88,8,14,2,312
229,8,22,2,1691
238,8,12,6,843
170,8,11,5,1388
100,8,14,2,1634
162,8,13,2,2837
13,8,14,5,624
162,8,16,2,2191
238,8,13,5,810
79,8,21,1,1867
236,8,10,2,2866
211,8,14,2,625
114,8,16,5,691
48,8,19,6,1642
88,8,7,4,327
263,8,13,4,1220
90,8,9,1,780
237,8,10,3,3001
158,8,7,2,266
231,8,11,2,1087
113,8,22,1,776
170,8,19,3,2874
79,8,21,5,1818
100,8,8,3,1674
79,8,11,2,731
79,8,21,4,2532
161,8,12,0,2783
262,8,17,1,1056
142,8,8,5,615
79,8,0,0,520
151,8,3,1,49
141,8,20,3,2311
236,8,14,1,2674
162,8,14,0,1741
107,8,21,6,1240
231,8,18,6,812
162,8,19,5,1078
158,8,19,3,1195
229,8,9,0,917
142,8,22,4,1347
41,8,23,3,690
68,8,3,2,179
162,8,14,2,2718
262,8,19,0,897
143,8,17,1,877
13,8,13,5,606
164,8,21,4,1494
114,8,22,5,711
233,8,9,2,1530
186,8,9,5,1782
143,8,20,3,1222
246,8,10,2,1407
230,8,9,6,766
88,8,3,5,97
142,8,10,4,1458
107,8,22,4,1733
48,8,21,3,2776
162,8,9,2,4408
140,8,22,5,644
170,8,23,2,1751
246,8,7,2,973
231,8,5,1,159
48,8,21,0,1709
13,8,7,3,955
43,8,17,1,689
141,8,17,2,2181
237,8,18,3,3085
90,8,11,1,756
114,8,19,3,1271
170,8,21,4,2367
161,8,6,3,4234
162,8,17,5,1245
233,8,15,3,1067
158,8,10,3,514
236,8,1,0,136
161,8,20,2,1720
143,8,1,4,280
116,8,22,3,309
186,8,9,4,1716
43,8,9,2,852
249,8,12,6,848
170,8,14,5,1451
237,8,14,3,3424
162,8,12,2,2802
186,8,14,3,2438
161,8,15,2,3437
100,8,10,0,1023
74,8,18,3,586
230,8,9,3,2459
239,8,0,4,727
164,8,3,4,212
140,8,8,2,1694
161,8,21,3,1511
141,8,23,4,1410
13,8,12,3,786
230,8,16,1,2050
142,8,7,1,655
239,8,19,2,2624
230,8,7,0,2329
144,8,8,1,319
237,8,6,1,739
48,8,18,4,2732
140,8,23,4,726
238,8,14,2,1470
232,8,15,4,311
43,8,10,4,1055
90,8,10,3,973
164,8,18,5,1418
158,8,0,6,803
79,8,22,5,1936
140,8,19,3,1384
164,8,18,2,2022
107,8,17,0,1324
246,8,20,5,778
263,8,17,2,1703
161,8,12,4,3175
151,8,17,6,401
230,8,10,3,2131
231,8,16,1,673
88,8,8,2,786
231,8,18,0,976
148,8,18,2,1108
170,8,18,4,2785
238,8,13,6,899
162,8,6,5,413
68,8,19,1,1598
263,8,21,1,1488
87,8,18,4,623
236,8,9,4,2081
50,8,13,0,550
234,8,21,3,1771
48,8,13,4,1632
113,8,16,2,922
163,8,7,3,2290
238,8,15,3,1497
239,8,15,1,1627
163,8,22,3,1349
239,8,14,0,1249
87,8,9,0,643
161,8,0,6,525
90,8,13,5,758
236,8,17,1,2613
162,8,15,0,1685
114,8,17,0,617
186,8,7,2,1553
236,8,14,0,2298
141,8,21,2,2553
239,8,11,0,1178
186,8,18,3,2239
230,8,18,0,1900
158,8,21,3,932
87,8,22,3,938
48,8,16,5,1745
261,8,7,3,240
261,8,9,4,338
125,8,20,3,433
163,8,20,2,1423
43,8,16,3,906
164,8,21,6,896
13,8,17,1,399
164,8,15,3,1992
140,8,13,3,1632
79,8,21,4,2532
234,8,8,3,2819
100,8,8,3,1674
137,8,23,6,458
263,8,17,2,1703
142,8,8,3,1324
246,8,6,6,211
151,8,21,0,522
232,8,16,5,272
107,8,13,4,1232
224,8,13,2,188
158,8,20,6,440
88,8,8,0,625
48,8,20,3,2530
236,8,18,4,2317
151,8,15,4,734
79,8,20,2,2654
163,8,15,4,1799
148,8,18,3,1069
163,8,8,1,2183
161,8,20,4,1449
164,8,9,0,1299
263,8,19,3,2018
113,8,13,3,998
163,8,16,4,1590
43,8,21,6,326
170,8,19,0,1965
50,8,13,4,851
113,8,16,0,766
170,8,21,5,1530
229,8,1,5,614
75,8,17,4,752
107,8,20,4,1620
164,8,23,3,1315
163,8,14,3,2161
170,8,9,3,3055
161,8,14,3,3667
48,8,12,5,1587
24,8,13,3,168
162,8,7,0,3237
224,8,9,4,91
13,8,22,5,368
170,8,11,6,1234
162,8,21,4,1453
50,8,21,4,782
237,8,16,6,1336
237,8,22,1,1179
125,8,13,2,458
50,8,0,4,671
100,8,21,2,1072
229,8,16,6,928
164,8,19,5,1375
140,8,19,2,1354
161,8,8,5,816
43,8,11,1,1061
137,8,14,0,609
234,8,11,3,2410
116,8,4,2,46
263,8,12,0,799
163,8,17,2,1812
144,8,13,3,629
237,8,14,2,3617
236,8,17,4,2256
230,8,14,0,1619
209,8,15,4,157
90,8,11,2,980
4,8,18,4,528
237,8,17,5,1382
229,8,18,6,1061
246,8,1,6,681
79,8,18,5,1946
163,8,15,2,2112
233,8,9,1,1212
211,8,23,1,276
170,8,11,3,2585
68,8,8,1,1048
229,8,19,2,1909
48,8,0,6,1626
238,8,18,3,1993
75,8,9,2,915
236,8,10,1,2235
100,8,1,2,198
41,8,12,3,302
170,8,7,3,2354
246,8,8,2,1929
13,8,21,3,793
233,8,16,4,1103
239,8,20,3,2013
142,8,11,1,1332
144,8,13,0,485
48,8,12,4,1555
236,8,14,0,2298
50,8,11,4,809
140,8,6,2,1413
163,8,23,2,979
107,8,13,3,1252
239,8,16,1,1522
158,8,12,1,453
239,8,21,0,1333
234,8,8,4,2231
